split,session_label,run_order_in_session,statistical_unit,coordinate_id,value_ns,is_infinite
calibration,CAL-06,70,selected_analysis_instance,X4,75143,false
calibration,CAL-06,71,selected_analysis_instance,E2E,1068255,false
calibration,CAL-06,71,selected_analysis_instance,X1,100134,false
calibration,CAL-06,71,selected_analysis_instance,X2,15394,false
calibration,CAL-06,71,selected_analysis_instance,X3,827980,false
calibration,CAL-06,71,selected_analysis_instance,X4,74747,false
calibration,CAL-06,72,selected_analysis_instance,E2E,1069147,false
calibration,CAL-06,72,selected_analysis_instance,X1,100116,false
calibration,CAL-06,72,selected_analysis_instance,X2,15376,false
calibration,CAL-06,72,selected_analysis_instance,X3,829300,false
calibration,CAL-06,72,selected_analysis_instance,X4,74355,false
calibration,CAL-06,73,selected_analysis_instance,E2E,1067894,false
calibration,CAL-06,73,selected_analysis_instance,X1,100146,false
calibration,CAL-06,73,selected_analysis_instance,X2,15325,false
calibration,CAL-06,73,selected_analysis_instance,X3,828153,false
calibration,CAL-06,73,selected_analysis_instance,X4,74270,false
calibration,CAL-06,74,selected_analysis_instance,E2E,1069693,false
calibration,CAL-06,74,selected_analysis_instance,X1,100119,false
calibration,CAL-06,74,selected_analysis_instance,X2,15914,false
calibration,CAL-06,74,selected_analysis_instance,X3,828207,false
calibration,CAL-06,74,selected_analysis_instance,X4,75453,false
calibration,CAL-06,75,selected_analysis_instance,E2E,1074170,false
calibration,CAL-06,75,selected_analysis_instance,X1,100196,false
calibration,CAL-06,75,selected_analysis_instance,X2,15564,false
calibration,CAL-06,75,selected_analysis_instance,X3,829286,false
calibration,CAL-06,75,selected_analysis_instance,X4,79124,false
calibration,CAL-06,76,selected_analysis_instance,E2E,1068597,false
calibration,CAL-06,76,selected_analysis_instance,X1,100166,false
calibration,CAL-06,76,selected_analysis_instance,X2,16745,false
calibration,CAL-06,76,selected_analysis_instance,X3,826567,false
calibration,CAL-06,76,selected_analysis_instance,X4,75119,false
calibration,CAL-06,77,selected_analysis_instance,E2E,1070896,false
calibration,CAL-06,77,selected_analysis_instance,X1,100129,false
calibration,CAL-06,77,selected_analysis_instance,X2,14766,false
calibration,CAL-06,77,selected_analysis_instance,X3,829421,false
calibration,CAL-06,77,selected_analysis_instance,X4,76580,false
calibration,CAL-06,78,selected_analysis_instance,E2E,1069834,false
calibration,CAL-06,78,selected_analysis_instance,X1,100122,false
calibration,CAL-06,78,selected_analysis_instance,X2,15013,false
calibration,CAL-06,78,selected_analysis_instance,X3,829253,false
calibration,CAL-06,78,selected_analysis_instance,X4,75446,false
calibration,CAL-06,79,selected_analysis_instance,E2E,1070081,false
calibration,CAL-06,79,selected_analysis_instance,X1,100132,false
calibration,CAL-06,79,selected_analysis_instance,X2,15104,false
calibration,CAL-06,79,selected_analysis_instance,X3,829127,false
calibration,CAL-06,79,selected_analysis_instance,X4,75718,false
calibration,CAL-06,80,selected_analysis_instance,E2E,1069160,false
calibration,CAL-06,80,selected_analysis_instance,X1,100146,false
calibration,CAL-06,80,selected_analysis_instance,X2,15713,false
calibration,CAL-06,80,selected_analysis_instance,X3,828499,false
calibration,CAL-06,80,selected_analysis_instance,X4,74802,false
calibration,CAL-06,81,selected_analysis_instance,E2E,1069931,false
calibration,CAL-06,81,selected_analysis_instance,X1,100120,false
calibration,CAL-06,81,selected_analysis_instance,X2,15419,false
calibration,CAL-06,81,selected_analysis_instance,X3,828609,false
calibration,CAL-06,81,selected_analysis_instance,X4,75783,false
calibration,CAL-06,82,selected_analysis_instance,E2E,1069344,false
calibration,CAL-06,82,selected_analysis_instance,X1,100147,false
calibration,CAL-06,82,selected_analysis_instance,X2,14683,false
calibration,CAL-06,82,selected_analysis_instance,X3,829272,false
calibration,CAL-06,82,selected_analysis_instance,X4,75242,false
calibration,CAL-06,83,selected_analysis_instance,E2E,1072551,false
calibration,CAL-06,83,selected_analysis_instance,X1,100174,false
calibration,CAL-06,83,selected_analysis_instance,X2,15016,false
calibration,CAL-06,83,selected_analysis_instance,X3,830306,false
calibration,CAL-06,83,selected_analysis_instance,X4,77055,false
calibration,CAL-06,84,selected_analysis_instance,E2E,1068999,false
calibration,CAL-06,84,selected_analysis_instance,X1,100176,false
calibration,CAL-06,84,selected_analysis_instance,X2,14925,false
calibration,CAL-06,84,selected_analysis_instance,X3,829267,false
calibration,CAL-06,84,selected_analysis_instance,X4,74631,false
calibration,CAL-06,85,selected_analysis_instance,E2E,1070008,false
calibration,CAL-06,85,selected_analysis_instance,X1,100145,false
calibration,CAL-06,85,selected_analysis_instance,X2,14534,false
calibration,CAL-06,85,selected_analysis_instance,X3,829988,false
calibration,CAL-06,85,selected_analysis_instance,X4,75341,false
calibration,CAL-06,86,selected_analysis_instance,E2E,1071317,false
calibration,CAL-06,86,selected_analysis_instance,X1,100148,false
calibration,CAL-06,86,selected_analysis_instance,X2,14948,false
calibration,CAL-06,86,selected_analysis_instance,X3,830944,false
calibration,CAL-06,86,selected_analysis_instance,X4,75277,false
calibration,CAL-06,87,selected_analysis_instance,E2E,1068081,false
calibration,CAL-06,87,selected_analysis_instance,X1,100149,false
calibration,CAL-06,87,selected_analysis_instance,X2,14976,false
calibration,CAL-06,87,selected_analysis_instance,X3,829129,false
calibration,CAL-06,87,selected_analysis_instance,X4,73827,false
calibration,CAL-06,88,selected_analysis_instance,E2E,1069061,false
calibration,CAL-06,88,selected_analysis_instance,X1,100135,false
calibration,CAL-06,88,selected_analysis_instance,X2,14677,false
calibration,CAL-06,88,selected_analysis_instance,X3,829931,false
calibration,CAL-06,88,selected_analysis_instance,X4,74318,false
calibration,CAL-06,89,selected_analysis_instance,E2E,1067641,false
calibration,CAL-06,89,selected_analysis_instance,X1,100147,false
calibration,CAL-06,89,selected_analysis_instance,X2,15102,false
calibration,CAL-06,89,selected_analysis_instance,X3,828095,false
calibration,CAL-06,89,selected_analysis_instance,X4,74297,false
calibration,CAL-06,90,selected_analysis_instance,E2E,1069756,false
calibration,CAL-06,90,selected_analysis_instance,X1,100134,false
calibration,CAL-06,90,selected_analysis_instance,X2,15456,false
calibration,CAL-06,90,selected_analysis_instance,X3,827980,false
calibration,CAL-06,90,selected_analysis_instance,X4,76186,false
calibration,CAL-06,91,selected_analysis_instance,E2E,1070764,false
calibration,CAL-06,91,selected_analysis_instance,X1,100135,false
calibration,CAL-06,91,selected_analysis_instance,X2,15073,false
calibration,CAL-06,91,selected_analysis_instance,X3,829584,false
calibration,CAL-06,91,selected_analysis_instance,X4,75972,false
calibration,CAL-06,92,selected_analysis_instance,E2E,1070795,false
calibration,CAL-06,92,selected_analysis_instance,X1,100124,false
calibration,CAL-06,92,selected_analysis_instance,X2,16568,false
calibration,CAL-06,92,selected_analysis_instance,X3,828277,false
calibration,CAL-06,92,selected_analysis_instance,X4,75826,false
calibration,CAL-06,93,selected_analysis_instance,E2E,1068565,false
calibration,CAL-06,93,selected_analysis_instance,X1,100134,false
calibration,CAL-06,93,selected_analysis_instance,X2,16799,false
calibration,CAL-06,93,selected_analysis_instance,X3,826793,false
calibration,CAL-06,93,selected_analysis_instance,X4,74839,false
calibration,CAL-06,94,selected_analysis_instance,E2E,1070506,false
calibration,CAL-06,94,selected_analysis_instance,X1,100160,false
calibration,CAL-06,94,selected_analysis_instance,X2,14662,false
calibration,CAL-06,94,selected_analysis_instance,X3,829991,false
calibration,CAL-06,94,selected_analysis_instance,X4,75693,false
calibration,CAL-06,95,selected_analysis_instance,E2E,1070314,false
calibration,CAL-06,95,selected_analysis_instance,X1,100185,false
calibration,CAL-06,95,selected_analysis_instance,X2,16266,false
calibration,CAL-06,95,selected_analysis_instance,X3,827179,false
calibration,CAL-06,95,selected_analysis_instance,X4,76684,false
calibration,CAL-06,96,selected_analysis_instance,E2E,1068470,false
calibration,CAL-06,96,selected_analysis_instance,X1,100117,false
calibration,CAL-06,96,selected_analysis_instance,X2,15889,false
calibration,CAL-06,96,selected_analysis_instance,X3,827659,false
calibration,CAL-06,96,selected_analysis_instance,X4,74805,false
calibration,CAL-06,97,selected_analysis_instance,E2E,1068219,false
calibration,CAL-06,97,selected_analysis_instance,X1,100153,false
calibration,CAL-06,97,selected_analysis_instance,X2,14600,false
calibration,CAL-06,97,selected_analysis_instance,X3,828706,false
calibration,CAL-06,97,selected_analysis_instance,X4,74760,false
calibration,CAL-06,98,selected_analysis_instance,E2E,1067865,false
calibration,CAL-06,98,selected_analysis_instance,X1,100159,false
calibration,CAL-06,98,selected_analysis_instance,X2,15940,false
calibration,CAL-06,98,selected_analysis_instance,X3,826634,false
calibration,CAL-06,98,selected_analysis_instance,X4,75132,false
calibration,CAL-06,99,selected_analysis_instance,E2E,1076209,false
calibration,CAL-06,99,selected_analysis_instance,X1,100163,false
calibration,CAL-06,99,selected_analysis_instance,X2,14521,false
calibration,CAL-06,99,selected_analysis_instance,X3,832820,false
calibration,CAL-06,99,selected_analysis_instance,X4,78705,false
calibration,CAL-06,100,selected_analysis_instance,E2E,1075478,false
calibration,CAL-06,100,selected_analysis_instance,X1,100171,false
calibration,CAL-06,100,selected_analysis_instance,X2,14323,false
calibration,CAL-06,100,selected_analysis_instance,X3,832749,false
calibration,CAL-06,100,selected_analysis_instance,X4,78235,false
calibration,CAL-06,101,selected_analysis_instance,E2E,1069876,false
calibration,CAL-06,101,selected_analysis_instance,X1,100132,false
calibration,CAL-06,101,selected_analysis_instance,X2,14484,false
calibration,CAL-06,101,selected_analysis_instance,X3,829458,false
calibration,CAL-06,101,selected_analysis_instance,X4,75802,false
calibration,CAL-06,102,selected_analysis_instance,E2E,1068118,false
calibration,CAL-06,102,selected_analysis_instance,X1,100145,false
calibration,CAL-06,102,selected_analysis_instance,X2,14826,false
calibration,CAL-06,102,selected_analysis_instance,X3,829280,false
calibration,CAL-06,102,selected_analysis_instance,X4,73867,false
calibration,CAL-06,103,selected_analysis_instance,E2E,1074509,false
calibration,CAL-06,103,selected_analysis_instance,X1,100171,false
calibration,CAL-06,103,selected_analysis_instance,X2,15209,false
calibration,CAL-06,103,selected_analysis_instance,X3,831204,false
calibration,CAL-06,103,selected_analysis_instance,X4,77925,false
calibration,CAL-06,104,selected_analysis_instance,E2E,1068615,false
calibration,CAL-06,104,selected_analysis_instance,X1,100142,false
calibration,CAL-06,104,selected_analysis_instance,X2,15167,false
calibration,CAL-06,104,selected_analysis_instance,X3,829204,false
calibration,CAL-06,104,selected_analysis_instance,X4,74102,false
calibration,CAL-06,105,selected_analysis_instance,E2E,1069791,false
calibration,CAL-06,105,selected_analysis_instance,X1,100146,false
calibration,CAL-06,105,selected_analysis_instance,X2,14774,false
calibration,CAL-06,105,selected_analysis_instance,X3,829368,false
calibration,CAL-06,105,selected_analysis_instance,X4,75503,false
calibration,CAL-06,106,selected_analysis_instance,E2E,1069691,false
calibration,CAL-06,106,selected_analysis_instance,X1,100132,false
calibration,CAL-06,106,selected_analysis_instance,X2,14833,false
calibration,CAL-06,106,selected_analysis_instance,X3,828546,false
calibration,CAL-06,106,selected_analysis_instance,X4,76180,false
calibration,CAL-06,107,selected_analysis_instance,E2E,1068629,false
calibration,CAL-06,107,selected_analysis_instance,X1,100165,false
calibration,CAL-06,107,selected_analysis_instance,X2,15415,false
calibration,CAL-06,107,selected_analysis_instance,X3,827931,false
calibration,CAL-06,107,selected_analysis_instance,X4,75118,false
calibration,CAL-06,108,selected_analysis_instance,E2E,1069350,false
calibration,CAL-06,108,selected_analysis_instance,X1,100140,false
calibration,CAL-06,108,selected_analysis_instance,X2,15089,false
calibration,CAL-06,108,selected_analysis_instance,X3,828189,false
calibration,CAL-06,108,selected_analysis_instance,X4,75932,false
calibration,CAL-06,109,selected_analysis_instance,E2E,1070647,false
calibration,CAL-06,109,selected_analysis_instance,X1,100117,false
calibration,CAL-06,109,selected_analysis_instance,X2,14435,false
calibration,CAL-06,109,selected_analysis_instance,X3,830777,false
calibration,CAL-06,109,selected_analysis_instance,X4,75318,false
calibration,CAL-06,110,selected_analysis_instance,E2E,1073047,false
calibration,CAL-06,110,selected_analysis_instance,X1,100137,false
calibration,CAL-06,110,selected_analysis_instance,X2,14373,false
calibration,CAL-06,110,selected_analysis_instance,X3,830720,false
calibration,CAL-06,110,selected_analysis_instance,X4,77817,false
calibration,CAL-06,111,selected_analysis_instance,E2E,1074500,false
calibration,CAL-06,111,selected_analysis_instance,X1,100152,false
calibration,CAL-06,111,selected_analysis_instance,X2,14574,false
calibration,CAL-06,111,selected_analysis_instance,X3,829464,false
calibration,CAL-06,111,selected_analysis_instance,X4,80310,false
calibration,CAL-06,112,selected_analysis_instance,E2E,1073305,false
calibration,CAL-06,112,selected_analysis_instance,X1,100141,false
calibration,CAL-06,112,selected_analysis_instance,X2,15356,false
calibration,CAL-06,112,selected_analysis_instance,X3,832046,false
calibration,CAL-06,112,selected_analysis_instance,X4,75762,false
calibration,CAL-06,113,selected_analysis_instance,E2E,1067777,false
calibration,CAL-06,113,selected_analysis_instance,X1,100140,false
calibration,CAL-06,113,selected_analysis_instance,X2,14696,false
calibration,CAL-06,113,selected_analysis_instance,X3,829209,false
calibration,CAL-06,113,selected_analysis_instance,X4,73732,false
calibration,CAL-06,114,selected_analysis_instance,E2E,1070660,false
calibration,CAL-06,114,selected_analysis_instance,X1,100116,false
calibration,CAL-06,114,selected_analysis_instance,X2,14725,false
calibration,CAL-06,114,selected_analysis_instance,X3,829850,false
calibration,CAL-06,114,selected_analysis_instance,X4,75969,false
calibration,CAL-06,115,selected_analysis_instance,E2E,1070159,false
calibration,CAL-06,115,selected_analysis_instance,X1,100132,false
calibration,CAL-06,115,selected_analysis_instance,X2,14806,false
calibration,CAL-06,115,selected_analysis_instance,X3,829427,false
calibration,CAL-06,115,selected_analysis_instance,X4,75794,false
calibration,CAL-06,116,selected_analysis_instance,E2E,1067684,false
calibration,CAL-06,116,selected_analysis_instance,X1,100170,false
calibration,CAL-06,116,selected_analysis_instance,X2,15062,false
calibration,CAL-06,116,selected_analysis_instance,X3,828272,false
calibration,CAL-06,116,selected_analysis_instance,X4,74180,false
calibration,CAL-06,117,selected_analysis_instance,E2E,1070086,false
calibration,CAL-06,117,selected_analysis_instance,X1,100147,false
calibration,CAL-06,117,selected_analysis_instance,X2,15063,false
calibration,CAL-06,117,selected_analysis_instance,X3,829157,false
calibration,CAL-06,117,selected_analysis_instance,X4,75719,false
calibration,CAL-06,118,selected_analysis_instance,E2E,1069486,false
calibration,CAL-06,118,selected_analysis_instance,X1,100144,false
calibration,CAL-06,118,selected_analysis_instance,X2,15093,false
calibration,CAL-06,118,selected_analysis_instance,X3,828882,false
calibration,CAL-06,118,selected_analysis_instance,X4,75367,false
calibration,CAL-06,119,selected_analysis_instance,E2E,1070186,false
calibration,CAL-06,119,selected_analysis_instance,X1,100137,false
calibration,CAL-06,119,selected_analysis_instance,X2,15470,false
calibration,CAL-06,119,selected_analysis_instance,X3,829644,false
calibration,CAL-06,119,selected_analysis_instance,X4,74935,false
calibration,CAL-06,120,selected_analysis_instance,E2E,1070727,false
calibration,CAL-06,120,selected_analysis_instance,X1,100148,false
calibration,CAL-06,120,selected_analysis_instance,X2,15704,false
calibration,CAL-06,120,selected_analysis_instance,X3,828402,false
calibration,CAL-06,120,selected_analysis_instance,X4,76473,false
calibration,CAL-06,121,selected_analysis_instance,E2E,1069532,false
calibration,CAL-06,121,selected_analysis_instance,X1,100181,false
calibration,CAL-06,121,selected_analysis_instance,X2,14274,false
calibration,CAL-06,121,selected_analysis_instance,X3,829535,false
calibration,CAL-06,121,selected_analysis_instance,X4,75542,false
calibration,CAL-06,122,selected_analysis_instance,E2E,1071034,false
calibration,CAL-06,122,selected_analysis_instance,X1,100158,false
calibration,CAL-06,122,selected_analysis_instance,X2,15525,false
calibration,CAL-06,122,selected_analysis_instance,X3,829362,false
calibration,CAL-06,122,selected_analysis_instance,X4,75989,false
calibration,CAL-06,123,selected_analysis_instance,E2E,1051327,false
calibration,CAL-06,123,selected_analysis_instance,X1,100020,false
calibration,CAL-06,123,selected_analysis_instance,X2,2560,false
calibration,CAL-06,123,selected_analysis_instance,X3,841875,false
calibration,CAL-06,123,selected_analysis_instance,X4,56872,false
calibration,CAL-06,124,selected_analysis_instance,E2E,1068985,false
calibration,CAL-06,124,selected_analysis_instance,X1,100171,false
calibration,CAL-06,124,selected_analysis_instance,X2,14459,false
calibration,CAL-06,124,selected_analysis_instance,X3,829939,false
calibration,CAL-06,124,selected_analysis_instance,X4,74416,false
calibration,CAL-06,125,selected_analysis_instance,E2E,1068675,false
calibration,CAL-06,125,selected_analysis_instance,X1,100146,false
calibration,CAL-06,125,selected_analysis_instance,X2,14852,false
calibration,CAL-06,125,selected_analysis_instance,X3,829259,false
calibration,CAL-06,125,selected_analysis_instance,X4,74418,false
calibration,CAL-06,126,selected_analysis_instance,E2E,1074004,false
calibration,CAL-06,126,selected_analysis_instance,X1,100144,false
calibration,CAL-06,126,selected_analysis_instance,X2,14635,false
calibration,CAL-06,126,selected_analysis_instance,X3,832767,false
calibration,CAL-06,126,selected_analysis_instance,X4,76458,false
calibration,CAL-06,127,selected_analysis_instance,E2E,1070805,false
calibration,CAL-06,127,selected_analysis_instance,X1,100198,false
calibration,CAL-06,127,selected_analysis_instance,X2,15635,false
calibration,CAL-06,127,selected_analysis_instance,X3,830597,false
calibration,CAL-06,127,selected_analysis_instance,X4,74375,false
calibration,CAL-06,128,selected_analysis_instance,E2E,1068102,false
calibration,CAL-06,128,selected_analysis_instance,X1,100129,false
calibration,CAL-06,128,selected_analysis_instance,X2,15301,false
calibration,CAL-06,128,selected_analysis_instance,X3,828183,false
calibration,CAL-06,128,selected_analysis_instance,X4,74489,false
calibration,CAL-06,129,selected_analysis_instance,E2E,1068160,false
calibration,CAL-06,129,selected_analysis_instance,X1,100156,false
calibration,CAL-06,129,selected_analysis_instance,X2,14547,false
calibration,CAL-06,129,selected_analysis_instance,X3,829665,false
calibration,CAL-06,129,selected_analysis_instance,X4,73792,false
calibration,CAL-06,130,selected_analysis_instance,E2E,1069584,false
calibration,CAL-06,130,selected_analysis_instance,X1,100182,false
calibration,CAL-06,130,selected_analysis_instance,X2,14464,false
calibration,CAL-06,130,selected_analysis_instance,X3,828730,false
calibration,CAL-06,130,selected_analysis_instance,X4,76208,false
calibration,CAL-06,131,selected_analysis_instance,E2E,1069361,false
calibration,CAL-06,131,selected_analysis_instance,X1,100185,false
calibration,CAL-06,131,selected_analysis_instance,X2,16378,false
calibration,CAL-06,131,selected_analysis_instance,X3,827305,false
calibration,CAL-06,131,selected_analysis_instance,X4,75493,false
calibration,CAL-06,132,selected_analysis_instance,E2E,1069562,false
calibration,CAL-06,132,selected_analysis_instance,X1,100149,false
calibration,CAL-06,132,selected_analysis_instance,X2,16591,false
calibration,CAL-06,132,selected_analysis_instance,X3,827535,false
calibration,CAL-06,132,selected_analysis_instance,X4,75287,false
calibration,CAL-06,133,selected_analysis_instance,E2E,1068795,false
calibration,CAL-06,133,selected_analysis_instance,X1,100124,false
calibration,CAL-06,133,selected_analysis_instance,X2,14521,false
calibration,CAL-06,133,selected_analysis_instance,X3,829897,false
calibration,CAL-06,133,selected_analysis_instance,X4,74253,false
calibration,CAL-06,134,selected_analysis_instance,E2E,1074542,false
calibration,CAL-06,134,selected_analysis_instance,X1,100161,false
calibration,CAL-06,134,selected_analysis_instance,X2,14964,false
calibration,CAL-06,134,selected_analysis_instance,X3,828936,false
calibration,CAL-06,134,selected_analysis_instance,X4,80481,false
calibration,CAL-06,135,selected_analysis_instance,E2E,1068459,false
calibration,CAL-06,135,selected_analysis_instance,X1,100161,false
calibration,CAL-06,135,selected_analysis_instance,X2,15630,false
calibration,CAL-06,135,selected_analysis_instance,X3,827704,false
calibration,CAL-06,135,selected_analysis_instance,X4,74964,false
calibration,CAL-06,136,selected_analysis_instance,E2E,1070435,false
calibration,CAL-06,136,selected_analysis_instance,X1,100125,false
calibration,CAL-06,136,selected_analysis_instance,X2,14716,false
calibration,CAL-06,136,selected_analysis_instance,X3,829500,false
calibration,CAL-06,136,selected_analysis_instance,X4,76094,false
calibration,CAL-06,137,selected_analysis_instance,E2E,1069196,false
calibration,CAL-06,137,selected_analysis_instance,X1,100156,false
calibration,CAL-06,137,selected_analysis_instance,X2,14888,false
calibration,CAL-06,137,selected_analysis_instance,X3,829323,false
calibration,CAL-06,137,selected_analysis_instance,X4,74829,false
calibration,CAL-06,138,selected_analysis_instance,E2E,1068499,false
calibration,CAL-06,138,selected_analysis_instance,X1,100133,false
calibration,CAL-06,138,selected_analysis_instance,X2,16402,false
calibration,CAL-06,138,selected_analysis_instance,X3,827721,false
calibration,CAL-06,138,selected_analysis_instance,X4,74243,false
calibration,CAL-06,139,selected_analysis_instance,E2E,1071024,false
calibration,CAL-06,139,selected_analysis_instance,X1,100128,false
calibration,CAL-06,139,selected_analysis_instance,X2,15053,false
calibration,CAL-06,139,selected_analysis_instance,X3,829856,false
calibration,CAL-06,139,selected_analysis_instance,X4,75987,false
calibration,CAL-06,140,selected_analysis_instance,E2E,1068039,false
calibration,CAL-06,140,selected_analysis_instance,X1,100143,false
calibration,CAL-06,140,selected_analysis_instance,X2,14828,false
calibration,CAL-06,140,selected_analysis_instance,X3,828651,false
calibration,CAL-06,140,selected_analysis_instance,X4,74417,false
calibration,CAL-06,141,selected_analysis_instance,E2E,1071420,false
calibration,CAL-06,141,selected_analysis_instance,X1,100143,false
calibration,CAL-06,141,selected_analysis_instance,X2,14823,false
calibration,CAL-06,141,selected_analysis_instance,X3,829911,false
calibration,CAL-06,141,selected_analysis_instance,X4,76543,false
calibration,CAL-06,142,selected_analysis_instance,E2E,1069449,false
calibration,CAL-06,142,selected_analysis_instance,X1,100136,false
calibration,CAL-06,142,selected_analysis_instance,X2,15886,false
calibration,CAL-06,142,selected_analysis_instance,X3,828437,false
calibration,CAL-06,142,selected_analysis_instance,X4,74990,false
calibration,CAL-06,143,selected_analysis_instance,E2E,1070006,false
calibration,CAL-06,143,selected_analysis_instance,X1,100165,false
calibration,CAL-06,143,selected_analysis_instance,X2,14745,false
calibration,CAL-06,143,selected_analysis_instance,X3,829728,false
calibration,CAL-06,143,selected_analysis_instance,X4,75368,false
calibration,CAL-06,144,selected_analysis_instance,E2E,1070052,false
calibration,CAL-06,144,selected_analysis_instance,X1,100125,false
calibration,CAL-06,144,selected_analysis_instance,X2,14821,false
calibration,CAL-06,144,selected_analysis_instance,X3,829299,false
calibration,CAL-06,144,selected_analysis_instance,X4,75807,false
calibration,CAL-06,145,selected_analysis_instance,E2E,1069036,false
calibration,CAL-06,145,selected_analysis_instance,X1,100140,false
calibration,CAL-06,145,selected_analysis_instance,X2,14931,false
calibration,CAL-06,145,selected_analysis_instance,X3,828593,false
calibration,CAL-06,145,selected_analysis_instance,X4,75372,false
calibration,CAL-06,146,selected_analysis_instance,E2E,1069025,false
calibration,CAL-06,146,selected_analysis_instance,X1,100159,false
calibration,CAL-06,146,selected_analysis_instance,X2,15012,false
calibration,CAL-06,146,selected_analysis_instance,X3,829092,false
calibration,CAL-06,146,selected_analysis_instance,X4,74762,false
calibration,CAL-06,147,selected_analysis_instance,E2E,1068557,false
calibration,CAL-06,147,selected_analysis_instance,X1,100164,false
calibration,CAL-06,147,selected_analysis_instance,X2,14909,false
calibration,CAL-06,147,selected_analysis_instance,X3,828846,false
calibration,CAL-06,147,selected_analysis_instance,X4,74638,false
calibration,CAL-06,148,selected_analysis_instance,E2E,1069102,false
calibration,CAL-06,148,selected_analysis_instance,X1,100164,false
calibration,CAL-06,148,selected_analysis_instance,X2,16914,false
calibration,CAL-06,148,selected_analysis_instance,X3,827085,false
calibration,CAL-06,148,selected_analysis_instance,X4,74939,false
calibration,CAL-06,149,selected_analysis_instance,E2E,1070155,false
calibration,CAL-06,149,selected_analysis_instance,X1,100131,false
calibration,CAL-06,149,selected_analysis_instance,X2,16753,false
calibration,CAL-06,149,selected_analysis_instance,X3,827741,false
calibration,CAL-06,149,selected_analysis_instance,X4,75530,false
calibration,CAL-06,150,selected_analysis_instance,E2E,1068396,false
calibration,CAL-06,150,selected_analysis_instance,X1,100140,false
calibration,CAL-06,150,selected_analysis_instance,X2,14967,false
calibration,CAL-06,150,selected_analysis_instance,X3,828484,false
calibration,CAL-06,150,selected_analysis_instance,X4,74805,false
calibration,CAL-07,1,selected_analysis_instance,E2E,1069364,false
calibration,CAL-07,1,selected_analysis_instance,X1,100146,false
calibration,CAL-07,1,selected_analysis_instance,X2,15024,false
calibration,CAL-07,1,selected_analysis_instance,X3,828798,false
calibration,CAL-07,1,selected_analysis_instance,X4,75396,false
calibration,CAL-07,2,selected_analysis_instance,E2E,1070971,false
calibration,CAL-07,2,selected_analysis_instance,X1,100133,false
calibration,CAL-07,2,selected_analysis_instance,X2,14881,false
calibration,CAL-07,2,selected_analysis_instance,X3,828761,false
calibration,CAL-07,2,selected_analysis_instance,X4,77196,false
calibration,CAL-07,3,selected_analysis_instance,E2E,1069761,false
calibration,CAL-07,3,selected_analysis_instance,X1,100159,false
calibration,CAL-07,3,selected_analysis_instance,X2,14665,false
calibration,CAL-07,3,selected_analysis_instance,X3,830720,false
calibration,CAL-07,3,selected_analysis_instance,X4,74217,false
calibration,CAL-07,4,selected_analysis_instance,E2E,1069797,false
calibration,CAL-07,4,selected_analysis_instance,X1,100136,false
calibration,CAL-07,4,selected_analysis_instance,X2,14610,false
calibration,CAL-07,4,selected_analysis_instance,X3,830019,false
calibration,CAL-07,4,selected_analysis_instance,X4,75032,false
calibration,CAL-07,5,selected_analysis_instance,E2E,1073652,false
calibration,CAL-07,5,selected_analysis_instance,X1,100141,false
calibration,CAL-07,5,selected_analysis_instance,X2,14938,false
calibration,CAL-07,5,selected_analysis_instance,X3,830731,false
calibration,CAL-07,5,selected_analysis_instance,X4,77842,false
calibration,CAL-07,6,selected_analysis_instance,E2E,1067862,false
calibration,CAL-07,6,selected_analysis_instance,X1,100151,false
calibration,CAL-07,6,selected_analysis_instance,X2,14469,false
calibration,CAL-07,6,selected_analysis_instance,X3,830222,false
calibration,CAL-07,6,selected_analysis_instance,X4,73020,false
calibration,CAL-07,7,selected_analysis_instance,E2E,1070028,false
calibration,CAL-07,7,selected_analysis_instance,X1,100125,false
calibration,CAL-07,7,selected_analysis_instance,X2,15813,false
calibration,CAL-07,7,selected_analysis_instance,X3,829311,false
calibration,CAL-07,7,selected_analysis_instance,X4,74779,false
calibration,CAL-07,8,selected_analysis_instance,E2E,1068789,false
calibration,CAL-07,8,selected_analysis_instance,X1,100132,false
calibration,CAL-07,8,selected_analysis_instance,X2,14959,false
calibration,CAL-07,8,selected_analysis_instance,X3,829087,false
calibration,CAL-07,8,selected_analysis_instance,X4,74611,false
calibration,CAL-07,9,selected_analysis_instance,E2E,1076304,false
calibration,CAL-07,9,selected_analysis_instance,X1,100148,false
calibration,CAL-07,9,selected_analysis_instance,X2,14855,false
calibration,CAL-07,9,selected_analysis_instance,X3,836305,false
calibration,CAL-07,9,selected_analysis_instance,X4,74996,false
calibration,CAL-07,10,selected_analysis_instance,E2E,1077141,false
calibration,CAL-07,10,selected_analysis_instance,X1,100174,false
calibration,CAL-07,10,selected_analysis_instance,X2,15032,false
calibration,CAL-07,10,selected_analysis_instance,X3,832871,false
calibration,CAL-07,10,selected_analysis_instance,X4,79064,false
calibration,CAL-07,11,selected_analysis_instance,E2E,1070156,false
calibration,CAL-07,11,selected_analysis_instance,X1,100146,false
calibration,CAL-07,11,selected_analysis_instance,X2,14713,false
calibration,CAL-07,11,selected_analysis_instance,X3,829182,false
calibration,CAL-07,11,selected_analysis_instance,X4,76115,false
calibration,CAL-07,12,selected_analysis_instance,E2E,1067739,false
calibration,CAL-07,12,selected_analysis_instance,X1,100123,false
calibration,CAL-07,12,selected_analysis_instance,X2,15693,false
